LAT;LGT;SNR;RSSI;CLASSE
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;2;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;2;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;2;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;2;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;5;-75;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;5;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-75;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;3;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
16.0660972;-16.4250139;4;-74;classe6_60_69
16.0660972;-16.4250139;4;-73;classe6_60_69
